"id","client_id","account_number","account_type","opening_date","balance","currency","is_active"
"179","10","10","2022-06-06 14:36:19","2201.42","EUR","-1891.54",,"cancelled",
"180","275","9","2023-11-01 01:58:38","43841.36","EUR","-43268.04",,"cancelled",
"181","245","2","2024-11-04 21:06:38","2873.14","USD","-2657.54",,"pending",
"182","286","1","2025-09-14 19:24:32","3935.29","CNY","6317.93",,"completed",
"183","236","7","2020-11-26 00:18:09","3570.36","RUB","-2628.37",,"pending",
"184","63","10","2024-05-05 02:34:27","2271.55","EUR","-1881.46",,"completed",
"185","65","8","2023-12-24 15:21:38","2238.87","GBP","-827.79",,"pending",
"186","56","4","2023-10-02 00:32:00","2157.82","EUR","-1950.37","TR781949722525780574433420","pending","Vehicle inspection fee"
"187","101","10","2023-08-30 01:35:28","553.46","SEK","-537.99",,"cancelled",
"188","172","6","2023-03-06 10:01:02","1524.89","USD","-1174.93",,"pending",
"189","124","5","2025-04-12 15:05:56","3795.88","EUR","1235.69",,"pending",
"190","57","4","2025-04-28 08:30:35","16200.16","CNY","-16045.67","DE05062954541612082766","completed","Shopping at Carrefour"
"191","85","5","2025-03-17 05:52:10","68.59","CNY","7417.49",,"pending",
"192","20","6","2025-08-05 11:44:09","1123.64","PLN","-492.11",,"pending",
"193","137","5","2025-04-18 03:36:14","423.28","EUR","-278.82",,"cancelled",
"194","212","5","2024-02-26 09:32:43","874.59","RUB","-839.95",,"completed",
"195","211","10","2024-10-22 04:24:44","243.63","EUR","323.43",,"pending",
"196","295","9","2016-11-18 03:05:51","3615.59","JPY","-3200.17",,"cancelled",
"197","149","5","2024-12-26 16:08:55","3825.50","GBP","2910.65",,"cancelled",
"198","85","4","2023-07-01 06:41:07","18497.85","CNY","-11011.77","GB68MVPK53049434352742","cancelled","Cinema ticket"
"199","48","2","2016-10-13 17:21:08","14026.51","EUR","-13529.05",,"pending",
"200","228","9","2025-10-23 15:04:46","43715.02","USD","29020.30",,"completed",
"201","155","1","2025-07-10 08:04:24","4465.72","GBP","4528.66",,"cancelled",
"202","267","1","2023-04-07 22:55:15","2738.65","EUR","3473.52",,"pending",
"203","161","3","2024-03-02 08:06:43","3303.33","USD","-2307.81","NL33JXGF5312762746","cancelled","Membership fee"
"204","44","4","2025-11-20 10:41:04","419.74","EUR","5767.87","GB82NPXL41627931393748","cancelled","Grocery shopping"
"205","240","2","2023-06-14 03:17:25","511.57","EUR","-349.98",,"completed",
"206","58","7","2024-01-15 05:20:15","10533.48","USD","-10406.56",,"pending",
"207","223","4","2024-06-24 01:00:50","320.84","RUB","125262.55","DE05192628839879803569","completed","VAT Invoice FV/1990/01/666"
"208","10","8","2021-01-22 08:53:26","1734.48","EUR","-1424.60",,"pending",
"209","242","10","2024-05-21 02:04:20","2778.99","RUB","-2730.42",,"completed",
"210","113","2","2025-11-23 08:06:24","3318.52","EUR","-2470.04",,"cancelled",
"211","107","4","2025-10-31 22:06:22","4702.53","TRY","76249.64","DE02026629559497948344","pending","Hotel reservation"
"212","24","3","2020-01-15 08:21:04","1682.84","RUB","3765.28","GB49COJC73983294101023","pending","Purchase of appliances"
"213","157","9","2025-11-18 07:19:04","3795.14","EUR","-3637.48",,"completed",
"214","113","9","2024-01-08 08:02:59","28.16","EUR","820.32",,"cancelled",
"215","122","4","2025-11-13 18:01:00","2468.08","PLN","58659.84","PL96717635808698691084934410","cancelled","Flight ticket"
"216","54","8","2021-02-25 15:09:34","2172.51","GBP","-1649.27",,"completed",
"217","288","9","2024-01-17 21:57:08","624.80","JPY","-153.96",,"pending",
"218","129","2","2025-12-23 18:36:34","931.24","USD","45113.98",,"pending",
"219","118","2","2025-08-07 02:02:48","4909.52","EUR","-4129.98",,"completed",
"220","253","5","2025-09-16 14:40:02","23853.28","EUR","-23572.09",,"completed",
"221","282","5","2019-06-17 02:25:41","829.63","PLN","-477.62",,"completed",
"222","142","2","2025-11-25 15:24:33","4391.55","USD","843824.70",,"pending",
"223","206","1","2025-05-16 06:21:09","1552.36","GBP","2208.49",,"completed",
"224","274","8","2024-09-30 20:05:28","3627.30","CNY","86972.33",,"cancelled",
"225","190","8","2025-06-22 16:39:34","2906.03","EUR","-1924.19",,"cancelled",
"226","194","2","2023-12-31 21:18:53","1132.94","EUR","68.37",,"cancelled",
"227","202","2","2024-06-29 15:46:23","716.19","EUR","-397.75",,"cancelled",
"228","166","6","2020-08-23 03:21:29","19481.75","EUR","-9532.43",,"pending",
"229","225","10","2021-12-30 22:50:32","2962.42","PLN","-2929.90",,"pending",
"230","96","7","2019-11-05 00:07:28","1325.82","GBP","-903.64",,"cancelled",
"231","223","5","2024-12-14 12:56:57","1037.94","RUB","124545.45",,"pending",
"232","201","1","2023-08-15 18:20:41","66.08","JPY","559.37",,"cancelled",
"233","86","5","2024-08-29 21:11:09","2260.20","EUR","7636.85",,"pending",
"234","76","5","2024-10-10 17:05:25","3971.89","EUR","60797.62",,"pending",
"235","69","7","2025-07-04 06:55:56","2121.41","JPY","6156.88",,"completed",
"236","98","6","2025-11-17 16:21:10","2509.48","EUR","4134.53",,"cancelled",
"237","64","9","2025-05-19 16:13:24","3008.22","JPY","4639.36",,"pending",
"238","263","3","2022-02-25 11:19:50","9760.40","EUR","-9443.33","NL80WIQB7303119523","cancelled","Document issuance fee"
"239","157","7","2025-06-17 22:48:17","426.56","EUR","-268.90",,"completed",
"240","42","1","2025-05-19 10:38:20","24208.43","JPY","99204.80",,"cancelled",
"241","275","6","2024-04-21 06:41:23","103.81","EUR","469.51",,"pending",
"242","172","3","2020-03-27 13:13:04","1035.96","USD","-686.00","NL59LWTV5685920355","completed","Transfer to investment account"
"243","299","9","2025-09-21 20:47:58","478.03","PLN","164.62",,"completed",
"244","242","4","2025-08-27 07:42:59","60.51","RUB","-11.94","GB02GRZA68351846038194","cancelled","Travel insurance"
"245","6","5","2025-12-24 20:20:35","4005.17","GBP","-3546.09",,"cancelled",
"246","10","1","2025-05-15 02:48:20","590.86","EUR","900.74",,"completed",
"247","135","7","2025-05-31 15:12:43","389.68","GBP","899.65",,"pending",
"248","285","7","2024-03-26 02:53:40","4986.73","JPY","20733.42",,"cancelled",
"249","88","4","2023-06-08 02:56:09","4482.33","RUB","-3685.80","ES3033106642951517124744","pending","Cinema ticket"
"250","116","9","2024-02-16 16:18:52","198.46","EUR","56.77",,"completed",
"251","204","3","2018-11-25 10:23:37","2020.28","EUR","5153.28","DE49900688815425453228","cancelled","Car insurance payment"
"252","151","7","2025-04-17 05:48:18","4502.51","EUR","60874.21",,"cancelled",
"253","150","4","2025-02-09 20:20:57","1440.99","BRL","80634.07","FR3882558051082147267301688","cancelled","Order from eBay"
"254","128","6","2025-06-17 07:18:09","59.84","EUR","74919.26",,"pending",
"255","236","5","2019-07-21 09:53:43","2351.99","RUB","-1410.00",,"completed",
"256","166","8","2020-09-23 06:39:29","1037.45","EUR","8911.87",,"cancelled",
"257","48","4","2024-08-14 14:49:12","4505.47","EUR","-4008.01","GB75KVZU96514542205121","cancelled","Private loan repayment"
"258","232","1","2025-12-29 00:32:19","1418.33","SEK","1558.07",,"completed",
"259","119","10","2023-04-21 14:25:37","4382.44","EUR","-3449.14",,"pending",
"260","37","1","2022-07-30 16:45:41","34251.98","EUR","34975.60",,"completed",
"261","175","9","2021-09-25 09:12:09","4369.20","SEK","-2621.55",,"completed",
"262","90","7","2024-02-17 20:41:56","305.63","SEK","434.44",,"pending",
"263","147","8","2024-07-03 21:21:28","822.57","USD","-10.50",,"cancelled",
"264","85","1","2023-09-20 19:44:47","596.78","CNY","8082.86",,"completed",
"265","182","10","2025-02-14 08:03:18","244.44","USD","28.99",,"completed",
"266","52","10","2022-10-19 13:07:36","498.59","JPY","261.43",,"pending",
"267","86","3","2025-09-03 01:05:44","1140.43","EUR","8756.62","GB15OOUE45816760208927","cancelled","Shopping at Tesco"
"268","206","2","2025-09-29 04:40:03","280.90","GBP","375.23",,"cancelled",
"269","74","3","2025-05-22 04:27:07","300.70","EUR","394.78","ES1982211758373475595084","cancelled","Performance bonus"
"270","157","9","2025-09-02 13:16:29","372.36","EUR","-214.70",,"pending",
"271","111","10","2025-12-23 02:05:12","1225.94","PLN","880577.19",,"completed",
"272","113","7","2023-10-24 02:30:45","2851.50","EUR","-2003.02",,"completed",
"273","130","6","2025-08-28 00:06:52","4120.22","EUR","-3517.75",,"cancelled",
"274","185","5","2017-08-16 11:13:26","269.48","CNY","12.92",,"pending",
"275","106","8","2024-01-13 16:24:45","2355.96","JPY","-2185.00",,"cancelled",
"276","110","2","2024-03-14 22:56:06","7814.93","RUB","251101.44",,"cancelled",
"277","147","3","2022-05-09 01:22:09","3750.71","USD","-2938.64","PL34413895498104900438439030","cancelled","Grocery shopping"
"278","212","9","2023-12-16 23:43:11","2817.35","RUB","-2782.71",,"completed",
"279","205","10","2024-09-20 04:13:55","4714.44","EUR","78372.23",,"pending",
"280","134","1","2023-11-18 08:35:59","37773.49","GBP","39552.53",,"completed",
"281","119","3","2021-07-05 17:52:51","3603.84","EUR","-2670.54","GB62ZYPB07047461518359","cancelled","Public transport tickets"
"282","49","7","2023-03-07 09:26:23","14702.30","BRL","-13780.62",,"cancelled",
"283","101","5","2022-09-13 04:31:43","255.38","SEK","-239.91",,"pending",
"284","139","4","2020-12-14 16:23:40","2400.28","BRL","5402.90","GB71UOCN85109898905335","pending","Trip payment"
"285","279","1","2023-04-20 20:27:07","1464.79","EUR","38391.87",,"completed",
"286","193","7","2024-06-12 02:16:25","2879.30","RUB","74177.96",,"cancelled",
"287","271","2","2025-03-06 15:53:22","7636.89","EUR","-7194.04",,"cancelled",
"288","288","7","2021-11-23 12:18:13","894.17","JPY","-423.33",,"completed",
"289","293","6","2024-12-31 14:54:01","1027.64","TRY","-909.41",,"cancelled",
"290","292","7","2024-11-04 11:39:07","1361.57","EUR","2111.42",,"cancelled",
"291","238","4","2025-09-07 23:58:59","306.72","EUR","-280.30","DE06638300443699460178","completed","Apartment rent Boucseinstraße 455 - Juli"
"292","225","7","2024-05-05 11:06:46","83.88","PLN","-51.36",,"completed",
"293","196","4","2018-03-30 16:58:03","767.93","EUR","6045.33","GB73FZHW75942984812307","pending","Car rental"
"294","215","4","2017-09-11 11:12:31","433.15","PLN","8790.02","GB66QOFS64212048667065","cancelled","Property insurance"
"295","36","6","2025-11-08 08:19:17","2341.94","RUB","-1984.10",,"completed",
"296","183","9","2024-03-05 15:04:49","1927.45","USD","-1342.54",,"completed",
"297","201","10","2023-10-01 16:12:50","325.21","JPY","168.08",,"cancelled",
"298","284","9","2020-01-25 07:14:56","2549.19","USD","-2212.20",,"pending",
"299","46","4","2019-08-29 13:45:37","4670.48","EUR","-3835.66","ES9569133080742548952707","completed","University tuition"
"300","217","4","2019-04-16 00:40:23","23894.37","GBP","-23281.69","TR646576891163372631496135","completed","Apartment rent Bäckgatan 3 - May"
"301","231","10","2019-02-01 23:27:31","3481.96","JPY","5319.87",,"cancelled",
"302","53","6","2025-04-16 04:38:00","1768.10","USD","-828.91",,"cancelled",
"303","168","10","2025-05-31 12:11:32","222.01","USD","226.86",,"cancelled",
"304","195","9","2020-09-14 04:10:52","41.84","EUR","57297.53",,"pending",
"305","179","3","2018-03-13 21:26:10","481.51","EUR","6102.65","GB04ZDLI55284414221445","pending","Project work payment"
"306","30","5","2020-12-19 15:17:43","378.76","USD","-41.05",,"pending",
"307","17","4","2020-10-20 18:01:24","3165.69","EUR","372.12","ES8076273094666943576045","completed","Car rental"
"308","214","1","2025-12-21 21:35:18","58.08","PLN","702.99",,"pending",
"309","108","2","2024-04-03 00:11:56","928.41","JPY","-867.27",,"completed",
"310","131","3","2025-12-04 14:18:58","3211.18","USD","520986.69","DE33781517507437582038","cancelled","Life insurance"
"311","268","5","2025-05-26 03:41:01","889.56","USD","-75.39",,"cancelled",
"312","251","1","2023-03-28 02:45:57","1594.19","SEK","1730.05",,"pending",
"313","280","7","2025-05-31 05:13:53","2428.60","USD","-1532.61",,"pending",
"314","221","5","2022-07-25 18:07:58","877.16","GBP","89.94",,"cancelled",
"315","106","7","2025-12-03 23:07:36","143.64","JPY","27.32",,"completed",
"316","254","10","2023-11-07 15:25:42","573.85","EUR","4486.65",,"pending",
"317","71","6","2022-11-06 10:37:32","2717.37","EUR","1149.06",,"pending",
"318","252","9","2024-01-16 03:00:56","1295.17","CNY","-881.22",,"completed",
"319","245","5","2022-04-25 22:52:42","1813.88","USD","-1598.28",,"completed",
"320","280","6","2020-09-24 12:08:41","40088.81","USD","-39192.82",,"pending",
"321","76","1","2025-09-13 21:10:16","484.71","EUR","65254.22",,"pending",
"322","97","1","2023-02-05 19:10:20","852.29","EUR","4467.57",,"completed",
"323","226","9","2025-11-27 02:32:45","452.42","EUR","-322.43",,"completed",
"324","113","10","2023-10-21 02:26:00","236.08","EUR","612.40",,"completed",
"325","60","7","2025-08-25 05:33:09","1286.81","GBP","-332.82",,"completed",
"326","103","9","2025-01-27 21:42:25","2371.01","BRL","-1610.90",,"pending",
"327","18","3","2025-07-27 23:14:38","4617.07","JPY","-4017.51","GB39OWFP59298142665521","pending","Stamp duty"
"328","101","9","2024-04-15 08:16:12","4409.19","SEK","-4393.72",,"pending",
"329","277","6","2025-05-30 21:01:01","81.67","GBP","8788.21",,"cancelled",
"330","35","1","2017-08-03 18:13:45","116.22","EUR","6718.37",,"completed",
"331","40","9","2024-10-27 00:09:23","2607.17","CNY","-1973.22",,"cancelled",
"332","4","4","2025-08-30 16:31:40","1986.42","EUR","-1391.20","GB98GKDP12078391013913","pending","Public transport tickets"
"333","186","10","2023-12-26 22:47:54","582.85","USD","-347.73",,"pending",
"334","300","10","2025-04-30 13:05:09","168.23","EUR","38.12",,"completed",
"335","178","3","2025-08-05 16:31:13","450.76","EUR","-15.23","NL94WMIW5186977391","pending","Purchase of clothes"
"336","271","8","2025-04-14 07:01:12","347.42","EUR","95.43",,"completed",
"337","238","1","2025-07-29 22:04:01","423.23","EUR","449.65",,"completed",
"338","63","1","2024-08-01 15:31:19","493.18","EUR","883.27",,"cancelled",
"339","84","3","2024-12-02 21:44:38","3276.53","EUR","-3260.45","GB58OIIR9869915637471","completed","Order from Alibaba"
"340","93","8","2023-03-08 11:33:57","47221.20","EUR","-46222.07",,"pending",
"341","1","2","2024-11-05 09:46:26","11820.58","TRY","-11563.85",,"cancelled",
"342","285","5","2025-03-24 05:08:23","2202.88","JPY","23517.27",,"cancelled",
"343","31","6","2020-05-11 19:46:22","3504.02","JPY","-781.16",,"completed",
"344","273","7","2023-07-06 09:34:39","197.89","EUR","-146.39",,"cancelled",
"345","291","8","2024-07-30 07:17:31","10695.37","SEK","-7388.34",,"pending",
"346","250","10","2023-01-15 01:55:25","193.32","EUR","1.51",,"completed",
"347","233","4","2025-05-01 10:47:46","312.59","EUR","54382.33","PL91833730189024077263031995","cancelled","Public transport ticket"
"348","74","3","2025-01-18 11:06:25","2687.25","EUR","-1991.77","GB11QVBU56142947163312","cancelled","Invoice for advertising services"
"349","26","1","2021-01-16 14:07:45","2992.48","JPY","3630.35",,"completed",
"350","177","6","2025-01-08 06:08:20","456.38","EUR","-405.57",,"pending",
"351","102","6","2025-03-23 09:20:58","2094.69","EUR","754810.74",,"pending",
"352","214","2","2025-05-25 05:22:51","1628.68","PLN","-983.77",,"completed",
"353","34","10","2025-10-12 22:29:26","1011.29","JPY","5253.22",,"cancelled",
"354","156","6","2023-05-10 18:29:06","617.69","RUB","2032.40",,"cancelled",
"355","29","4","2022-09-16 18:28:47","276.46","EUR","148.15","GB29PESK63916109242751","pending","Pension plan contribution"
"356","244","2","2021-04-02 01:47:47","14744.22","RUB","-13881.26",,"pending",
"357","96","6","2019-05-19 07:24:24","38.39","GBP","383.79",,"cancelled",
"358","159","10","2015-03-26 19:02:26","2165.43","EUR","3115.69",,"cancelled",
"359","125","6","2025-04-30 08:03:29","2167.15","USD","6866.91",,"cancelled",
"360","39","6","2024-12-10 06:09:38","43226.00","EUR","-42673.95",,"cancelled",
"361","239","5","2025-06-09 19:50:41","2809.72","USD","-2585.94",,"pending",
"362","86","1","2025-12-05 07:54:25","2038.00","EUR","11935.05",,"cancelled",
"363","115","1","2025-03-27 00:20:52","436.86","USD","763.42",,"completed",
"364","245","4","2023-11-01 13:51:56","457.96","USD","-242.36","GB08CXWC92611173944954","cancelled","Private loan repayment"
"365","291","4","2023-10-25 04:45:44","6575.39","SEK","-3268.36","DE14687239836858658564","completed","Vehicle repair cost"
"366","207","5","2025-10-24 11:15:44","411.30","USD","126.21",,"completed",
"367","197","2","2022-03-02 14:17:56","1349.06","EUR","-1032.27",,"cancelled",
"368","23","6","2025-11-09 08:29:35","4797.45","EUR","912982.92",,"cancelled",
"369","26","2","2025-12-18 09:43:57","2370.65","JPY","-1732.78",,"pending",
"370","43","7","2024-01-02 00:18:35","4117.08","GBP","99978.77",,"cancelled",
"371","78","8","2024-07-17 17:59:32","1135.82","EUR","-496.19",,"cancelled",
"372","240","4","2024-06-07 18:18:14","1426.03","EUR","-1264.44","DE36494275106347659244","cancelled","Payment for graphic design services"
"373","98","5","2025-10-07 11:41:35","422.84","EUR","6221.17",,"pending",
"374","161","5","2019-08-16 07:49:49","1549.09","USD","-553.57",,"pending",
"375","275","9","2024-08-07 00:55:21","43.32","EUR","530.00",,"cancelled",
"376","37","1","2021-06-16 05:44:25","2640.91","EUR","3364.53",,"completed",
"377","148","9","2025-12-11 11:56:37","1595.88","RUB","-977.39",,"cancelled",
"378","17","10","2022-06-27 22:56:34","49.63","EUR","3488.18",,"cancelled",
"379","220","5","2022-12-15 02:14:45","338.90","BRL","479.90",,"pending",
"380","152","10","2024-03-09 04:03:29","44473.37","CNY","-37813.56",,"pending",
"381","44","3","2022-08-23 00:59:40","3723.72","EUR","2463.89","GB67KAUE0276250739826","cancelled","Loan installment 220/337"
"382","141","5","2021-03-24 07:09:03","2921.67","SEK","-2237.23",,"completed",
"383","1","4","2020-11-07 08:48:02","2763.55","TRY","-2506.82","TR475862097279246821329790","cancelled","13th salary"
"384","141","5","2022-12-10 05:09:17","1506.39","SEK","-821.95",,"pending",
"385","203","9","2019-04-29 02:48:48","2341.63","EUR","5123.11",,"completed",
"386","129","1","2025-12-23 14:00:04","1202.52","USD","47247.74",,"completed",
"387","73","10","2024-12-28 09:22:23","363.85","SEK","1033.42",,"completed",
"388","29","8","2024-01-25 07:39:03","144.20","EUR","280.41",,"cancelled",
"389","181","8","2025-05-21 14:46:50","4077.26","PLN","-3143.08",,"completed",
"390","96","6","2024-01-19 13:32:07","8775.65","GBP","-8353.47",,"completed",
"391","14","10","2025-11-23 07:30:49","289.75","EUR","7642.13",,"cancelled",
"392","160","2","2023-08-05 08:40:49","1730.94","EUR","5362.43",,"pending",
"393","148","2","2025-12-05 17:12:28","2802.24","RUB","-2183.75",,"pending",
"394","124","7","2025-07-31 10:42:27","1348.93","EUR","3682.64",,"completed",
"395","27","3","2025-05-10 00:11:44","1543.65","EUR","6214.74","GB73JRDZ46156749382899","cancelled","Payment for marketing services"
"396","163","10","2019-01-24 20:41:26","194.43","RUB","192.56",,"pending",
"397","168","2","2025-05-16 10:47:11","457.76","USD","-8.89",,"completed",
"398","276","6","2025-03-23 09:10:33","38.95","GBP","9231.50",,"pending",
"399","144","6","2022-10-23 18:07:33","10765.01","EUR","-9936.65",,"pending",
"400","210","9","2015-03-26 02:03:14","32712.78","EUR","-31914.93",,"completed",
"401","267","10","2025-10-09 19:53:42","278.73","EUR","456.14",,"cancelled",
"402","230","1","2023-01-21 10:19:26","3121.31","EUR","50407.72",,"completed",
"403","184","10","2025-03-09 00:39:28","1824.98","EUR","-987.23",,"cancelled",
"404","118","6","2025-04-11 21:42:12","3453.25","EUR","-2673.71",,"completed",
"405","265","5","2023-06-27 03:34:29","13895.42","EUR","-7900.99",,"cancelled",
"406","42","10","2025-08-18 09:43:43","408.41","JPY","74587.96",,"completed",
"407","34","4","2025-12-21 09:33:38","791.61","JPY","5472.90","IT77M6049650798543879398187","completed","Invoice no. 1973/05/F704 - office supplies"
"408","156","3","2024-07-16 17:32:52","342.90","RUB","2307.19","PL43698085535831943887613894","pending","Property insurance"
"409","62","10","2025-09-02 07:42:22","4645.30","PLN","-3956.85",,"completed",
"410","36","2","2023-10-15 17:57:09","215.83","RUB","142.01",,"completed",
"411","267","6","2025-05-21 17:07:21","3142.72","EUR","-2407.85",,"completed",
"412","73","10","2023-12-26 06:54:15","2611.74","SEK","-1214.47",,"completed",
"413","87","7","2025-10-05 00:24:09","842.66","TRY","140.35",,"cancelled",
"414","257","4","2020-06-05 17:18:35","19479.03","EUR","-18578.91","IT28Q6809229359784672891285","pending","School tuition"
"415","143","1","2023-12-19 16:12:57","165.76","EUR","971.71",,"completed",
"416","259","2","2025-04-18 00:41:41","225.88","EUR","629.82",,"completed",
"417","199","6","2016-08-13 05:08:33","489.25","EUR","97232.97",,"pending",
"418","199","5","2021-12-25 04:56:43","554.09","EUR","97168.13",,"cancelled",
"419","25","2","2024-04-20 17:33:15","863.44","EUR","34.35",,"pending",
"420","95","8","2022-11-20 03:01:51","30792.63","EUR","-30078.23",,"cancelled",
"421","69","9","2025-10-26 17:08:25","2834.74","JPY","5443.55",,"pending",
"422","224","5","2025-02-19 20:54:12","5999.31","EUR","-5715.48",,"cancelled",
"423","179","5","2019-07-06 00:28:39","1741.62","EUR","4842.54",,"pending",
"424","46","4","2023-10-06 00:54:54","12114.41","EUR","-11279.59","TR230972196473590186207124","completed","Trip payment"
"425","109","4","2025-03-31 22:18:54","1258.18","JPY","-911.10","PL67941752002248302411665571","completed","Charity donation"
"426","58","8","2023-11-26 12:24:00","2821.18","USD","-2694.26",,"completed",
"427","3","9","2025-02-26 23:10:37","3656.45","RUB","36.46",,"completed",
"428","14","1","2024-11-08 19:21:18","370.04","EUR","8301.92",,"completed",
"429","168","8","2025-11-17 18:01:18","2954.84","USD","-2505.97",,"cancelled",
"430","182","6","2019-07-13 10:47:39","3357.76","USD","-3084.33",,"pending",
"431","118","9","2024-11-01 13:43:16","614.69","EUR","164.85",,"cancelled",
"432","46","7","2017-09-12 17:29:29","2742.51","EUR","-1907.69",,"cancelled",
"433","33","3","2023-09-16 06:46:31","415.43","GBP","573.53","TR141663481788133534351789","pending","VAT Invoice FV/2015/03/160"
"434","93","2","2021-12-26 01:17:54","4167.59","EUR","-3168.46",,"completed",
"435","139","1","2022-02-09 20:23:20","301.75","BRL","8104.93",,"cancelled",
"436","53","1","2023-08-08 13:43:08","2930.67","USD","3869.86",,"pending",
"437","106","9","2023-11-09 00:15:06","574.76","JPY","-403.80",,"pending",
"438","148","6","2025-12-17 20:17:27","2387.57","RUB","-1769.08",,"completed",
"439","28","3","2023-10-10 09:10:08","2713.16","JPY","-2593.04","ES4513168559567345205551","completed","VAT"
"440","253","3","2025-10-20 11:12:25","25198.27","EUR","-24917.08","FR1140031848598132016243685","completed","Gas bill - december 2000"
"441","149","7","2024-10-12 00:10:03","1918.11","GBP","4818.04",,"cancelled",
"442","238","7","2025-10-18 09:02:13","2376.80","EUR","-2350.38",,"cancelled",
"443","13","7","2025-01-18 07:26:03","1641.81","EUR","-817.97",,"cancelled",
"444","101","6","2021-04-24 15:58:07","19386.38","SEK","-19370.91",,"cancelled",
"445","273","4","2025-06-02 17:36:11","16934.63","EUR","-16883.13","ES2909792629485812584222","cancelled","University tuition"
"446","148","2","2025-10-21 16:23:31","633.07","RUB","-14.58",,"pending",
"447","237","8","2022-04-09 21:18:14","1776.82","CNY","1599.24",,"cancelled",
"448","63","5","2024-05-16 15:56:59","449.50","EUR","-59.41",,"pending",
"449","99","3","2025-12-29 03:28:07","228.08","CNY","3255.86","GB02CIUR48490807957814","cancelled","Trip payment"
"450","28","7","2024-06-21 17:18:36","3298.23","JPY","-3178.11",,"completed",
"451","247","7","2023-10-21 16:34:18","127.53","JPY","392.45",,"pending",
"452","290","8","2025-12-04 12:56:15","1386.76","CNY","-1192.09",,"pending",
"453","289","7","2024-03-27 19:11:19","2196.21","RUB","-1588.05",,"pending",
"454","222","3","2021-07-10 17:48:50","1360.84","EUR","-643.12","GB79JXYZ9172686948307","pending","Flight ticket"
"455","195","7","2020-04-25 23:10:54","244.42","EUR","57094.95",,"completed",
"456","179","2","2018-04-08 07:25:06","6509.74","EUR","74.42",,"pending",
"457","276","3","2024-12-24 02:03:43","17350.96","GBP","-8080.51","GB38OLHQ21194792932617","completed","Streaming service subscription"
"458","152","10","2024-06-24 18:02:15","2671.09","CNY","3988.72",,"cancelled",
"459","278","9","2025-09-24 12:45:00","1263.98","CNY","-792.19",,"pending",
"460","16","5","2022-05-18 14:45:30","46055.33","TRY","-45466.15",,"completed",
"461","94","6","2014-07-30 18:45:04","2087.85","SEK","-1526.42",,"pending",
"462","250","4","2023-09-03 23:45:26","1765.54","EUR","-1570.71","PL31375936994188824549546337","completed","Medical service fee"
"463","273","5","2024-12-11 16:39:12","3460.76","EUR","-3409.26",,"pending",
"464","108","4","2025-06-03 21:02:29","372.68","JPY","-311.54","GB17NNGO68195602028272","pending","Project work payment"
"465","78","8","2024-07-18 08:20:43","431.79","EUR","207.84",,"completed",
"466","289","10","2024-02-06 08:44:07","39.19","RUB","568.97",,"completed",
"467","99","2","2025-08-22 00:38:34","1751.50","CNY","1732.44",,"completed",
"468","170","10","2024-05-14 00:19:05","2366.63","EUR","-2326.81",,"pending",
"469","103","7","2024-03-13 10:52:45","250.93","BRL","509.18",,"completed",
"470","12","10","2025-12-08 04:38:49","8612.80","CNY","-7694.06",,"completed",
"471","106","9","2024-10-05 07:55:24","1671.24","JPY","-1500.28",,"cancelled",
"472","184","6","2025-10-18 06:53:36","1557.28","EUR","-719.53",,"cancelled",
"473","293","1","2021-05-19 11:19:35","464.08","TRY","582.31",,"cancelled",
"474","200","10","2025-11-06 18:56:08","1605.55","USD","-1518.19",,"cancelled",
"475","237","3","2020-07-29 10:09:44","3932.77","CNY","-556.71","GB20DJBW96220362655772","completed","Income tax advance payment"
"476","106","9","2024-08-18 06:50:10","4782.26","JPY","-4611.30",,"completed",
"477","290","3","2023-01-27 07:51:46","208.19","CNY","-13.52","GB37PPPG41206946313634","cancelled","Quarterly bonus"
"478","135","8","2025-11-04 19:05:00","84.56","GBP","1204.77",,"completed",
"479","86","6","2025-10-07 00:18:02","102.72","EUR","9794.33",,"pending",
"480","121","1","2025-03-18 12:32:53","23720.37","SEK","24296.48",,"pending",
"481","182","10","2023-07-14 11:21:17","1631.98","USD","-1358.55",,"completed",
"482","201","1","2021-07-17 05:45:25","1048.36","JPY","1541.65",,"pending",
"483","258","6","2025-02-05 13:19:11","6782.10","PLN","-6496.42",,"completed",
"484","85","8","2019-04-18 02:52:21","2199.31","CNY","5286.77",,"pending",
"485","183","7","2024-02-20 22:19:48","3199.57","USD","-2614.66",,"pending",
"486","163","10","2023-04-03 15:28:52","11968.66","RUB","-11581.67",,"cancelled",
"487","267","5","2022-11-09 12:04:57","460.26","EUR","274.61",,"completed",
"488","270","5","2024-10-26 16:34:33","3442.28","RUB","-1927.47",,"pending",
"489","8","9","2022-06-12 19:01:27","6916.13","USD","-6688.64",,"cancelled",
"490","90","2","2022-01-03 05:33:44","393.67","SEK","346.40",,"completed",
"491","278","7","2025-10-06 11:37:18","5168.79","CNY","-4697.00",,"cancelled",
"492","42","9","2024-11-17 01:31:14","11523.12","JPY","63473.25",,"pending",
"493","27","2","2025-08-30 09:20:12","139.76","EUR","7618.63",,"cancelled",
"494","220","6","2023-04-14 04:28:03","3670.22","BRL","-2851.42",,"pending",
"495","43","8","2023-03-13 15:32:02","842.74","GBP","103253.11",,"completed",
"496","215","4","2021-04-20 13:59:13","147.64","PLN","9075.53","RU14IDDH9427177515197","completed","Salary payment wrzesień 2014"
